Image Path,Caption
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame6967_leftImg8bit.jpg,a bus and a motorcycle are parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame18930_leftImg8bit.jpg,a street with a motorbike and a car
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame14567_leftImg8bit.jpg,a bus and a motorcycle are driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame1434_leftImg8bit.jpg,a street with vehicles driving down the road
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame22112_leftImg8bit.jpg,a busy street with people on motor bikes and motor scooters
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame4242_leftImg8bit.jpg,traffic jam on the road in india
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame26026_leftImg8bit.jpg,a man riding a motorcycle down a street with parked cars
/home/harshabommana/idd20kII/leftImg8bit/train/512/frame15499_leftImg8bit.jpg,a group of people riding motorcycles on a street
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3209_leftImg8bit.jpg,"a highway with a sign that says ""no entry"""
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame2759_leftImg8bit.jpg,an empty highway with no cars on it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame7019_leftImg8bit.jpg,a truck driving down the highway with a crane on top
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame4799_leftImg8bit.jpg,a view of the highway from the back of a car
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame2339_leftImg8bit.jpg,a car driving down an empty highway
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame8369_leftImg8bit.jpg,a truck driving down the highway with a large sign
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3419_leftImg8bit.jpg,a highway with cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6119_leftImg8bit.jpg,an empty highway with no cars on it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame8219_leftImg8bit.jpg,two trucks traveling down a highway with power lines in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6959_leftImg8bit.jpg,a truck driving down the highway with trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame7169_leftImg8bit.jpg,a highway with cars and trucks on it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame5159_leftImg8bit.jpg,a truck driving down the highway with no traffic
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3089_leftImg8bit.jpg,a truck driving down an empty highway
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame8189_leftImg8bit.jpg,a truck driving down the highway with a large truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame8009_leftImg8bit.jpg,a truck driving down an empty highway
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame5069_leftImg8bit.jpg,a truck driving down a highway with trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame5999_leftImg8bit.jpg,a truck driving down the highway with a large truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame1109_leftImg8bit.jpg,a car driving on a highway with a truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame1019_leftImg8bit.jpg,a truck driving on a highway with a bridge in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6569_leftImg8bit.jpg,a highway with two lanes and trees on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame8249_leftImg8bit.jpg,a highway with two trucks driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame5759_leftImg8bit.jpg,a view of the highway from the back of a car
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6029_leftImg8bit.jpg,a car driving down the highway with a truck behind it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame0269_leftImg8bit.jpg,a highway with cars driving on it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame7889_leftImg8bit.jpg,a truck driving down the highway with a large trailer
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame5909_leftImg8bit.jpg,a car driving down a highway with no traffic
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3809_leftImg8bit.jpg,a car driving down a highway with a sign
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3479_leftImg8bit.jpg,a car driving down the empty highway
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame8519_leftImg8bit.jpg,a truck driving down an empty highway
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame7829_leftImg8bit.jpg,a highway with a truck driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame7379_leftImg8bit.jpg,a car driving on a highway with trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame4739_leftImg8bit.jpg,"a truck driving on a highway with a sign that says ""india"""
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame2459_leftImg8bit.jpg,a truck driving down the highway with no traffic
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3359_leftImg8bit.jpg,a car driving down a highway with trees and grass
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6659_leftImg8bit.jpg,a truck driving down a highway with a car behind it
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame8039_leftImg8bit.jpg,a car driving on a highway with no traffic
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame5579_leftImg8bit.jpg,a car driving down an empty highway with power lines in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3749_leftImg8bit.jpg,a car driving down an empty highway
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame3299_leftImg8bit.jpg,a truck and a motorcycle are traveling down the highway
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame4649_leftImg8bit.jpg,a car driving on a highway with trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6749_leftImg8bit.jpg,a car driving on a highway with trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6389_leftImg8bit.jpg,a truck driving down the highway with a sign on the side
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame7349_leftImg8bit.jpg,a car driving on a highway with no traffic
/home/harshabommana/idd20kII/leftImg8bit/train/282/frame6629_leftImg8bit.jpg,a car driving on a highway with trees in the background
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame1309_leftImg8bit.jpg,a motorcyclist is riding down a street under an overpass
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame0250_leftImg8bit.jpg,a truck driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame0054_leftImg8bit.jpg,a large sign that says leadspace tshwane
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame0833_leftImg8bit.jpg,a street with cars and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame1441_leftImg8bit.jpg,a car driving down a busy street with a billboard on the side
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame1116_leftImg8bit.jpg,a busy street with cars and motorcycles driving on it
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame1731_leftImg8bit.jpg,a busy street with cars and motorcycles driving under an overpass
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame0000_leftImg8bit.jpg,a motorcyclist is crossing the street in front of a sign that says lead space
/home/harshabommana/idd20kII/leftImg8bit/train/308/frame1506_leftImg8bit.jpg,a street with a lot of traffic and construction
/home/harshabommana/idd20kII/leftImg8bit/train/403/0007442_leftImg8bit.jpg,a busy street with motorcycles and people on it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0002277_leftImg8bit.jpg,a group of people on motorcycles are driving down the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0015162_leftImg8bit.jpg,a car driving down a street with a man on a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/403/0006957_leftImg8bit.jpg,a street with cars and people walking on it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0000619_leftImg8bit.jpg,a car driving down a road with people standing on the side
/home/harshabommana/idd20kII/leftImg8bit/train/403/0001588_leftImg8bit.jpg,a motorcyclist is riding down a road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0010639_leftImg8bit.jpg,a motorcyclist rides down a street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/403/0006189_leftImg8bit.jpg,a busy intersection with buses and cars
/home/harshabommana/idd20kII/leftImg8bit/train/403/0007590_leftImg8bit.jpg,a street with motorcycles and trucks on it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0008498_leftImg8bit.jpg,a car driving down a street with a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/403/0012223_leftImg8bit.jpg,a car is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0013833_leftImg8bit.jpg,a car is parked in the middle of a street with people on motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/403/0004158_leftImg8bit.jpg,a street with people on motorcycles and cars
/home/harshabommana/idd20kII/leftImg8bit/train/403/0007353_leftImg8bit.jpg,a street with cars and motorcycles driving under a bridge
/home/harshabommana/idd20kII/leftImg8bit/train/403/0002142_leftImg8bit.jpg,a motorcyclist is riding down a road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0000131_leftImg8bit.jpg,a man is walking down the street in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/403/0005590_leftImg8bit.jpg,a street with cars parked on both sides of the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0004860_leftImg8bit.jpg,a yellow tuk tuk is driving down the street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0010717_leftImg8bit.jpg,a street with a yellow truck and people walking on it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0010426_leftImg8bit.jpg,a street with cars driving down it and a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/403/0011042_leftImg8bit.jpg,a man riding a motorcycle down a street with a wall
/home/harshabommana/idd20kII/leftImg8bit/train/403/0017930_leftImg8bit.jpg,a group of people riding motorcycles down a street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0004370_leftImg8bit.jpg,a street with parked cars and people walking on it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0003901_leftImg8bit.jpg,a dog is walking down the street near a building
/home/harshabommana/idd20kII/leftImg8bit/train/403/0004319_leftImg8bit.jpg,a man is standing on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0002922_leftImg8bit.jpg,cars are driving down the street in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/403/0004894_leftImg8bit.jpg,a man on a motorbike is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0008704_leftImg8bit.jpg,a man riding a motorbike down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0010010_leftImg8bit.jpg,motorcyclists riding down a street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/403/0013514_leftImg8bit.jpg,a street with a motorcycle on it and people walking on the side
/home/harshabommana/idd20kII/leftImg8bit/train/403/0013235_leftImg8bit.jpg,a street with cars and trucks parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/403/0003665_leftImg8bit.jpg,a street with trees and cars parked on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/403/0008818_leftImg8bit.jpg,a street with a lot of people walking and riding motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/403/0008330_leftImg8bit.jpg,people riding motorcycles on a street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/403/0009021_leftImg8bit.jpg,a busy street with people on motorcycles and cars
/home/harshabommana/idd20kII/leftImg8bit/train/403/0010815_leftImg8bit.jpg,a street with a motorcycle and a truck driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0003393_leftImg8bit.jpg,a car driving down a street with people standing on the side
/home/harshabommana/idd20kII/leftImg8bit/train/403/0012693_leftImg8bit.jpg,a car is driving down a street with a motorcycle behind it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0013321_leftImg8bit.jpg,a car is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0005358_leftImg8bit.jpg,a man on a motorcycle riding down a street next to a truck
/home/harshabommana/idd20kII/leftImg8bit/train/403/0006376_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0014984_leftImg8bit.jpg,a red suv is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0005286_leftImg8bit.jpg,a red truck and a small car driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0003614_leftImg8bit.jpg,a street with a speed limit sign and a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/403/0005113_leftImg8bit.jpg,a street with trees and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0008207_leftImg8bit.jpg,a man on a scooter is driving down the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0014787_leftImg8bit.jpg,a man is standing on the back of a truck
/home/harshabommana/idd20kII/leftImg8bit/train/403/0002451_leftImg8bit.jpg,a yellow car is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0015984_leftImg8bit.jpg,a man walking down the street with a truck
/home/harshabommana/idd20kII/leftImg8bit/train/403/0003841_leftImg8bit.jpg,a car driving down a narrow street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/403/0009163_leftImg8bit.jpg,a street with cars and motorcycles driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/403/0015884_leftImg8bit.jpg,a street with a motorcycle and a blue tarp
/home/harshabommana/idd20kII/leftImg8bit/train/403/0007924_leftImg8bit.jpg,traffic jam in delhi
/home/harshabommana/idd20kII/leftImg8bit/train/403/0009376_leftImg8bit.jpg,a man walking down the street near a white car
/home/harshabommana/idd20kII/leftImg8bit/train/403/0000362_leftImg8bit.jpg,cars parked on the side of the road in a city
/home/harshabommana/idd20kII/leftImg8bit/train/403/0005852_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0015593_leftImg8bit.jpg,a white vehicle parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/403/0006531_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/403/0004587_leftImg8bit.jpg,a car is driving down the street in front of a tree
/home/harshabommana/idd20kII/leftImg8bit/train/403/0009246_leftImg8bit.jpg,a group of people on motorcycles are riding down the street
/home/harshabommana/idd20kII/leftImg8bit/train/285/frame3426_leftImg8bit.jpg,a road with a dirt road and a hill in the background
/home/harshabommana/idd20kII/leftImg8bit/train/285/frame4345_leftImg8bit.jpg,a bridge with a white wall and a white fence
/home/harshabommana/idd20kII/leftImg8bit/train/285/frame1716_leftImg8bit.jpg,a road with a bike on it and a hill in the background
/home/harshabommana/idd20kII/leftImg8bit/train/285/frame3216_leftImg8bit.jpg,"a road with a sign that says ""no entry"" on it"
